id,transaction_amount,citizenship,sex,pregnancy,race,family_status,place_of_origin,marital_status,ethnic_origin,sexual_orientation,color,gender_identity,ancestry,gender_expression,disability,public_assistance,age,record_of_offenses,creed,marked,actual
719,6488,Argentina,Male,Yes,White,Divorced,China,Married,Asian,Homosexual,White,Male,African,Masculine,No,No,53,No,Jewish,0,0
720,2051,UK,Male,Yes,Black,Single,South Korea,Married,European,Heterosexual,Black,Male,Asian,Masculine,Yes,No,60,Yes,Jewish,0,1
721,6746,Vietnam,Female,Yes,Asian,Divorced,China,Single,Asian,Bisexual,Yellow,Female,Latin,Feminine,Yes,No,50,Yes,Muslim,1,1
722,7315,Mexico,Male,Yes,White,Married,Mexico,Divorced,African,Homosexual,Brown,Male,Asian,Masculine,Yes,No,68,No,Muslim,1,0
723,10632,Australia,Male,Yes,Asian,Divorced,China,Single,European,Homosexual,Yellow,Male,Asian,Feminine,No,No,18,No,Jewish,1,1
724,3065,US,Female,Yes,Arab,Married,US,Divorced,Asian,Bisexual,Brown,Female,Latin,Masculine,Yes,Yes,39,No,Hindu,0,0
725,12011,Canada,Male,Yes,Black,Single,South Korea,Divorced,Hispanic,Bisexual,Brown,Male,African,Masculine,Yes,Yes,25,Yes,Jewish,0,0
726,14472,India,Male,Yes,White,Divorced,South Korea,Married,European,Homosexual,Black,Male,Middle Eastern,Feminine,Yes,No,64,Yes,Jewish,0,0
727,1500,US,Male,Yes,Hispanic,Divorced,US,Single,Middle Eastern,Bisexual,Black,Male,Western,Feminine,Yes,Yes,19,Yes,Hindu,0,1
728,1153,Vietnam,Female,Yes,Black,Married,South Korea,Divorced,Middle Eastern,Homosexual,Brown,Female,African,Feminine,No,Yes,38,Yes,Buddhist,1,1
729,10487,South Korea,Male,Yes,Arab,Married,China,Single,Asian,Bisexual,Yellow,Male,African,Masculine,Yes,Yes,44,No,Atheist,1,0
730,10927,UK,Female,Yes,Black,Single,South Korea,Divorced,European,Heterosexual,White,Female,African,Masculine,Yes,No,19,Yes,Muslim,1,0
731,13008,UK,Female,No,Asian,Divorced,China,Single,African,Heterosexual,Black,Female,African,Feminine,Yes,Yes,48,Yes,Christian,0,0
732,12086,Argentina,Female,No,White,Single,Mexico,Married,European,Bisexual,White,Female,Western,Feminine,No,Yes,49,No,Buddhist,1,0
733,16149,China,Female,Yes,Hispanic,Divorced,Canada,Married,Middle Eastern,Heterosexual,White,Female,African,Feminine,Yes,Yes,30,Yes,Christian,1,0
734,13014,UK,Male,Yes,Arab,Divorced,Canada,Divorced,European,Heterosexual,Black,Male,Asian,Feminine,Yes,Yes,35,No,Christian,1,0
735,7801,Hong Kong,Male,Yes,Black,Single,US,Divorced,African,Heterosexual,White,Male,Middle Eastern,Feminine,No,Yes,40,No,Jewish,0,0
736,1550,Taiwan,Female,Yes,White,Divorced,China,Single,Asian,Heterosexual,Black,Female,African,Feminine,No,Yes,64,Yes,Atheist,1,1
737,17270,Brazil,Male,Yes,White,Divorced,South Korea,Married,European,Homosexual,White,Male,Latin,Feminine,No,No,39,Yes,Christian,1,1
738,2802,Jordan,Female,No,Hispanic,Married,US,Married,African,Bisexual,Black,Female,Middle Eastern,Masculine,No,No,20,No,Buddhist,0,1
739,10342,South Korea,Female,Yes,Arab,Single,US,Married,Middle Eastern,Heterosexual,White,Female,Western,Feminine,No,Yes,66,No,Jewish,1,0
740,10733,China,Male,No,Arab,Divorced,Canada,Married,African,Bisexual,Brown,Male,Latin,Feminine,Yes,Yes,34,Yes,Muslim,1,0
741,13929,Canada,Male,Yes,Hispanic,Divorced,South Korea,Single,African,Heterosexual,White,Male,Western,Masculine,Yes,No,45,No,Atheist,0,0
742,13059,Korea,Male,Yes,Asian,Married,Canada,Married,Asian,Heterosexual,Black,Male,Asian,Masculine,No,Yes,52,No,Buddhist,0,1
743,15272,Brazil,Female,Yes,Asian,Divorced,China,Single,African,Bisexual,Brown,Female,Western,Masculine,No,No,68,Yes,Buddhist,1,0
744,3699,Vietnam,Female,No,Hispanic,Divorced,US,Divorced,Asian,Heterosexual,White,Female,Asian,Masculine,No,No,40,Yes,Buddhist,1,1
745,6387,Vietnam,Female,No,White,Single,Mexico,Divorced,European,Heterosexual,White,Female,Middle Eastern,Feminine,No,Yes,25,No,Muslim,1,0
746,9762,Canada,Male,Yes,Black,Divorced,South Korea,Divorced,Middle Eastern,Homosexual,White,Male,Asian,Masculine,No,No,21,Yes,Christian,1,1
747,9669,Jordan,Male,Yes,Arab,Married,US,Divorced,Hispanic,Bisexual,Brown,Male,African,Masculine,No,Yes,42,No,Hindu,0,1
748,2642,Argentina,Male,No,White,Married,Mexico,Married,Hispanic,Homosexual,Brown,Male,Western,Masculine,Yes,No,43,Yes,Hindu,0,0
749,17653,Korea,Male,No,Black,Divorced,Mexico,Single,Hispanic,Heterosexual,Yellow,Male,Asian,Feminine,No,Yes,35,Yes,Hindu,1,1
750,16497,Nigeria,Female,No,Black,Married,South Korea,Married,African,Heterosexual,Yellow,Female,Asian,Feminine,No,Yes,36,Yes,Hindu,0,1
751,19577,Vietnam,Male,No,Asian,Divorced,Mexico,Divorced,Asian,Homosexual,Brown,Male,African,Feminine,Yes,No,36,Yes,Buddhist,1,1
752,5853,India,Male,Yes,Arab,Divorced,China,Married,Middle Eastern,Homosexual,White,Male,Middle Eastern,Feminine,Yes,Yes,25,No,Buddhist,1,0
753,17003,US,Female,Yes,Asian,Single,China,Married,African,Heterosexual,Yellow,Female,Latin,Feminine,Yes,No,31,Yes,Christian,0,1
754,15428,South Korea,Male,No,Black,Single,Mexico,Married,African,Bisexual,Brown,Male,Middle Eastern,Feminine,Yes,No,26,No,Christian,0,1
755,7738,Vietnam,Female,Yes,Asian,Single,China,Single,Middle Eastern,Bisexual,Brown,Female,Middle Eastern,Feminine,No,Yes,49,Yes,Christian,0,0
756,19236,Mexico,Male,Yes,Hispanic,Divorced,US,Divorced,European,Homosexual,Black,Male,Asian,Feminine,No,No,48,No,Hindu,1,0
757,6063,Mexico,Female,No,Hispanic,Married,US,Divorced,Hispanic,Heterosexual,Brown,Female,Middle Eastern,Feminine,Yes,Yes,69,No,Christian,1,1
758,15677,Nigeria,Male,Yes,Asian,Divorced,Canada,Married,Middle Eastern,Heterosexual,Yellow,Male,Asian,Feminine,No,No,69,No,Hindu,1,1
759,6330,UK,Female,Yes,Asian,Divorced,South Korea,Single,African,Homosexual,White,Female,Latin,Masculine,Yes,No,68,Yes,Jewish,1,1
760,8538,India,Male,Yes,Black,Single,China,Divorced,European,Homosexual,White,Male,Western,Feminine,No,Yes,23,No,Christian,1,0
761,14346,Canada,Male,Yes,Black,Single,China,Married,Hispanic,Heterosexual,White,Male,Middle Eastern,Masculine,Yes,No,60,No,Jewish,0,0
762,17981,Nigeria,Female,Yes,Black,Single,China,Divorced,Middle Eastern,Heterosexual,White,Female,Middle Eastern,Feminine,No,No,65,No,Hindu,0,1
763,13332,Nigeria,Female,Yes,Black,Married,China,Divorced,European,Bisexual,White,Female,Latin,Feminine,Yes,Yes,44,Yes,Muslim,0,1
764,15445,US,Male,Yes,Hispanic,Married,China,Divorced,European,Bisexual,Black,Male,Latin,Masculine,No,No,53,Yes,Christian,0,0
765,17000,Taiwan,Female,No,Hispanic,Married,Mexico,Single,African,Bisexual,Brown,Female,Asian,Feminine,No,No,30,Yes,Hindu,1,1
766,16503,Taiwan,Female,No,Black,Single,US,Divorced,Hispanic,Homosexual,White,Female,Middle Eastern,Feminine,No,Yes,29,No,Muslim,0,1
767,7900,Korea,Male,No,Asian,Divorced,China,Divorced,Hispanic,Heterosexual,White,Male,African,Feminine,No,No,57,Yes,Buddhist,1,0
768,15248,Canada,Male,Yes,Black,Married,US,Married,Hispanic,Homosexual,Brown,Male,Western,Masculine,No,Yes,45,Yes,Muslim,1,0
769,16686,China,Male,No,Hispanic,Single,US,Divorced,European,Heterosexual,Brown,Male,Middle Eastern,Feminine,No,No,25,No,Muslim,0,0
770,10671,Brazil,Male,No,Hispanic,Married,Canada,Married,European,Bisexual,Black,Male,Asian,Feminine,Yes,Yes,49,Yes,Jewish,0,1
771,17225,South Korea,Male,No,White,Married,Mexico,Divorced,African,Heterosexual,White,Male,African,Feminine,No,No,20,Yes,Muslim,1,1
772,7561,Korea,Female,No,Black,Single,US,Married,Hispanic,Bisexual,White,Female,Latin,Feminine,No,No,24,No,Muslim,0,1
773,11400,Nigeria,Male,No,Arab,Single,China,Married,Asian,Bisexual,White,Male,African,Feminine,Yes,No,25,No,Muslim,1,1
774,2877,Canada,Male,Yes,Asian,Married,Canada,Divorced,African,Heterosexual,Brown,Male,Latin,Masculine,No,Yes,65,No,Jewish,1,0
775,6760,Nigeria,Male,Yes,Black,Single,South Korea,Single,Hispanic,Homosexual,Black,Male,African,Feminine,No,Yes,55,No,Atheist,1,0
776,14566,UK,Male,Yes,Hispanic,Married,Canada,Single,Hispanic,Heterosexual,Brown,Male,African,Masculine,No,Yes,49,Yes,Jewish,0,1
777,18793,US,Male,No,Black,Married,US,Married,Asian,Homosexual,Black,Male,Asian,Masculine,No,No,54,No,Atheist,0,1
778,7398,Brazil,Female,Yes,Black,Married,China,Married,Asian,Homosexual,Yellow,Female,Middle Eastern,Feminine,No,Yes,48,Yes,Jewish,0,0
779,4439,Australia,Male,No,White,Single,South Korea,Single,Hispanic,Bisexual,Brown,Male,Western,Masculine,No,Yes,32,Yes,Hindu,0,1
780,1067,Brazil,Female,Yes,Arab,Divorced,Canada,Divorced,African,Bisexual,White,Female,Middle Eastern,Masculine,No,No,38,Yes,Christian,0,0
781,8943,Mexico,Male,No,Black,Married,Canada,Divorced,European,Homosexual,Brown,Male,Middle Eastern,Masculine,Yes,No,36,Yes,Jewish,1,1
782,5555,Taiwan,Male,No,Hispanic,Married,China,Married,European,Heterosexual,Black,Male,Latin,Masculine,No,Yes,18,No,Muslim,0,1
783,5572,Canada,Male,No,Hispanic,Divorced,Mexico,Married,Asian,Homosexual,Black,Male,Western,Feminine,No,No,48,Yes,Hindu,0,1
784,16890,UK,Female,Yes,White,Divorced,US,Single,African,Heterosexual,Brown,Female,Latin,Feminine,No,No,36,Yes,Muslim,1,0
785,5090,Jordan,Female,No,Black,Married,Canada,Single,African,Homosexual,Brown,Female,Asian,Masculine,Yes,No,33,No,Atheist,0,1
786,19641,UK,Male,No,Asian,Divorced,Mexico,Single,European,Homosexual,White,Male,Western,Masculine,Yes,Yes,45,No,Atheist,0,1
787,18549,India,Male,No,Hispanic,Divorced,China,Single,Asian,Bisexual,Brown,Male,Asian,Feminine,No,No,48,Yes,Hindu,0,1
788,12843,Australia,Female,Yes,Arab,Divorced,South Korea,Single,Hispanic,Homosexual,Black,Female,Latin,Masculine,No,Yes,30,Yes,Muslim,0,1
789,17555,Jordan,Male,No,White,Married,Canada,Single,Asian,Homosexual,White,Male,Middle Eastern,Masculine,No,No,67,Yes,Jewish,1,0
790,16576,UK,Female,Yes,Black,Single,South Korea,Single,Middle Eastern,Bisexual,Brown,Female,African,Masculine,No,No,28,Yes,Christian,1,0
791,19962,Korea,Female,No,Asian,Married,Canada,Single,Asian,Bisexual,Black,Female,Latin,Feminine,No,Yes,63,No,Hindu,1,0
792,2297,Hong Kong,Female,Yes,Asian,Married,South Korea,Married,Hispanic,Homosexual,Black,Female,Western,Feminine,Yes,No,31,No,Hindu,1,1
793,8250,China,Male,Yes,Asian,Married,Canada,Single,Asian,Heterosexual,Brown,Male,Middle Eastern,Masculine,No,No,58,No,Muslim,1,0
794,10869,Nigeria,Male,No,Black,Married,China,Married,European,Bisexual,White,Male,Latin,Feminine,No,No,23,No,Buddhist,1,0
795,18388,Nigeria,Female,Yes,Asian,Single,China,Divorced,Middle Eastern,Heterosexual,Yellow,Female,African,Masculine,No,Yes,54,Yes,Buddhist,0,1
796,14995,Brazil,Female,Yes,Asian,Divorced,China,Single,Middle Eastern,Homosexual,Black,Female,Latin,Masculine,Yes,Yes,18,Yes,Jewish,1,0
797,1858,Mexico,Male,Yes,Hispanic,Single,China,Divorced,Middle Eastern,Heterosexual,Yellow,Male,Western,Feminine,Yes,Yes,29,Yes,Christian,1,1
798,9250,US,Male,Yes,Black,Divorced,Canada,Divorced,Hispanic,Heterosexual,Yellow,Male,Asian,Masculine,Yes,Yes,23,No,Muslim,0,1
799,15280,Argentina,Male,Yes,Black,Single,South Korea,Divorced,European,Homosexual,White,Male,Asian,Masculine,Yes,No,59,No,Muslim,0,0
800,5707,Vietnam,Female,No,Black,Divorced,Canada,Divorced,African,Bisexual,Black,Female,African,Feminine,Yes,No,67,Yes,Muslim,0,1
801,17623,Taiwan,Male,Yes,White,Single,China,Married,African,Heterosexual,Yellow,Male,Latin,Feminine,No,No,62,Yes,Jewish,0,0
802,10740,Jordan,Female,No,Asian,Divorced,South Korea,Married,African,Bisexual,White,Female,Asian,Feminine,No,No,19,Yes,Jewish,0,1
803,16476,Hong Kong,Male,Yes,Arab,Married,China,Divorced,Asian,Heterosexual,Yellow,Male,Middle Eastern,Feminine,No,Yes,55,No,Christian,0,0
804,18628,US,Female,Yes,Hispanic,Divorced,Canada,Divorced,Middle Eastern,Bisexual,Black,Female,African,Masculine,No,No,33,No,Jewish,1,1
805,9781,UK,Female,No,Hispanic,Married,China,Married,Hispanic,Heterosexual,Yellow,Female,Latin,Feminine,Yes,Yes,22,No,Christian,0,0
806,18761,Vietnam,Male,No,Black,Divorced,Canada,Married,European,Heterosexual,Black,Male,African,Feminine,No,No,38,Yes,Christian,1,1
807,2030,Vietnam,Male,No,Asian,Married,South Korea,Single,Middle Eastern,Homosexual,Brown,Male,Western,Feminine,Yes,No,25,No,Jewish,0,0
808,17710,Korea,Female,No,Asian,Single,Canada,Married,Hispanic,Bisexual,White,Female,Western,Feminine,No,Yes,43,No,Hindu,1,1
809,15215,Argentina,Male,No,White,Single,US,Divorced,Hispanic,Bisexual,White,Male,African,Masculine,Yes,No,18,No,Jewish,1,0
810,7865,UK,Female,Yes,Asian,Married,China,Single,Middle Eastern,Homosexual,White,Female,Middle Eastern,Feminine,No,No,66,Yes,Christian,0,0
811,11977,Nigeria,Male,Yes,Hispanic,Single,Mexico,Married,Asian,Heterosexual,Black,Male,Western,Masculine,Yes,No,49,No,Hindu,1,1
812,1348,Australia,Male,No,Asian,Single,Mexico,Married,Hispanic,Homosexual,Brown,Male,Asian,Feminine,No,Yes,66,Yes,Buddhist,0,0
813,16074,Australia,Female,Yes,White,Divorced,Canada,Single,Hispanic,Bisexual,White,Female,Middle Eastern,Feminine,No,Yes,23,Yes,Muslim,1,1
814,1488,Mexico,Female,Yes,Asian,Single,South Korea,Married,Hispanic,Heterosexual,Brown,Female,Asian,Masculine,Yes,Yes,58,No,Buddhist,0,0
815,5382,Jordan,Male,Yes,Asian,Divorced,US,Single,European,Homosexual,Yellow,Male,Middle Eastern,Masculine,Yes,No,43,No,Jewish,0,0
816,10639,Australia,Female,Yes,Black,Single,China,Divorced,Hispanic,Bisexual,Black,Female,Middle Eastern,Feminine,Yes,No,54,No,Christian,1,0
817,6667,Nigeria,Male,Yes,Arab,Single,US,Divorced,European,Homosexual,White,Male,Latin,Masculine,Yes,Yes,43,No,Jewish,1,1
818,5857,China,Male,No,Hispanic,Divorced,China,Divorced,African,Heterosexual,Brown,Male,Middle Eastern,Feminine,Yes,Yes,49,Yes,Buddhist,1,0
819,18431,Jordan,Male,No,White,Divorced,Mexico,Married,Hispanic,Homosexual,White,Male,African,Masculine,Yes,Yes,18,Yes,Jewish,0,0
820,5733,China,Female,No,White,Married,South Korea,Divorced,Asian,Homosexual,Black,Female,African,Masculine,No,No,65,Yes,Atheist,1,0
821,19128,India,Female,No,Asian,Single,US,Single,African,Bisexual,Yellow,Female,Asian,Masculine,Yes,No,66,Yes,Atheist,1,1
822,4467,Argentina,Female,No,Asian,Single,Canada,Single,Asian,Heterosexual,White,Female,Latin,Masculine,Yes,Yes,38,No,Christian,1,0
823,4701,Jordan,Male,Yes,Arab,Single,South Korea,Single,Hispanic,Homosexual,White,Male,Western,Feminine,No,Yes,69,Yes,Buddhist,1,1
824,5322,Australia,Female,Yes,Arab,Single,Mexico,Divorced,European,Homosexual,Brown,Female,African,Masculine,No,Yes,61,No,Buddhist,1,0
825,5100,Jordan,Female,No,Asian,Married,China,Single,Asian,Heterosexual,Yellow,Female,Western,Masculine,No,No,46,Yes,Christian,1,1
826,10919,Mexico,Male,Yes,Asian,Divorced,Mexico,Single,European,Homosexual,Brown,Male,Middle Eastern,Feminine,Yes,No,48,Yes,Christian,1,1
827,5286,Vietnam,Female,No,Black,Divorced,South Korea,Single,Middle Eastern,Bisexual,Black,Female,Middle Eastern,Masculine,Yes,Yes,46,Yes,Christian,0,1
828,3031,China,Female,Yes,Arab,Divorced,Mexico,Single,African,Heterosexual,Black,Female,Middle Eastern,Feminine,Yes,No,56,Yes,Hindu,0,1
829,15614,US,Male,No,Arab,Married,US,Married,Middle Eastern,Heterosexual,Yellow,Male,African,Masculine,No,Yes,68,Yes,Atheist,0,1
830,8956,South Korea,Male,No,Asian,Single,South Korea,Single,Middle Eastern,Homosexual,Black,Male,Western,Masculine,Yes,Yes,18,No,Christian,0,0
831,3169,Korea,Female,Yes,Asian,Divorced,China,Married,Middle Eastern,Heterosexual,Black,Female,Middle Eastern,Feminine,No,Yes,38,No,Muslim,0,0
832,18674,Mexico,Male,No,Black,Divorced,South Korea,Divorced,Asian,Bisexual,Black,Male,Latin,Masculine,No,Yes,66,No,Atheist,0,1
833,16722,US,Female,No,Arab,Married,China,Divorced,African,Bisexual,White,Female,Middle Eastern,Masculine,Yes,Yes,62,Yes,Hindu,0,0
834,16625,Korea,Female,No,White,Divorced,China,Divorced,Asian,Heterosexual,White,Female,Asian,Feminine,No,Yes,24,Yes,Hindu,0,1
835,1995,India,Female,No,Asian,Divorced,South Korea,Single,Hispanic,Homosexual,Yellow,Female,Western,Feminine,Yes,Yes,25,Yes,Hindu,0,1
836,4128,Brazil,Male,Yes,Hispanic,Divorced,US,Married,Hispanic,Bisexual,Brown,Male,Latin,Feminine,Yes,No,22,Yes,Atheist,0,1
837,3838,Nigeria,Male,No,Asian,Married,South Korea,Single,European,Homosexual,White,Male,Asian,Masculine,Yes,No,18,Yes,Atheist,0,1
838,17297,Jordan,Male,No,Arab,Married,China,Divorced,African,Homosexual,White,Male,Middle Eastern,Masculine,Yes,Yes,55,No,Muslim,0,1
839,16090,Vietnam,Male,No,Black,Married,US,Single,European,Homosexual,White,Male,Latin,Feminine,Yes,Yes,57,No,Hindu,1,1
840,7635,Canada,Female,No,Arab,Married,China,Single,Hispanic,Homosexual,White,Female,Asian,Masculine,Yes,No,26,Yes,Buddhist,1,0
841,16774,Korea,Male,Yes,Asian,Divorced,Canada,Divorced,European,Bisexual,White,Male,Middle Eastern,Feminine,Yes,No,64,Yes,Atheist,0,0
842,16786,China,Male,No,Hispanic,Married,South Korea,Married,Middle Eastern,Heterosexual,Brown,Male,Middle Eastern,Masculine,Yes,Yes,24,Yes,Jewish,0,0
843,7151,Vietnam,Male,No,Asian,Divorced,Mexico,Divorced,Asian,Bisexual,Yellow,Male,Latin,Masculine,Yes,No,68,No,Jewish,1,1
844,12191,Argentina,Female,Yes,Arab,Married,China,Single,Hispanic,Bisexual,White,Female,Latin,Masculine,No,No,26,Yes,Muslim,0,0
845,18333,South Korea,Male,No,Hispanic,Married,US,Married,Asian,Heterosexual,Yellow,Male,Latin,Masculine,Yes,No,64,No,Muslim,1,1
846,4412,Nigeria,Female,Yes,Asian,Divorced,Mexico,Divorced,Hispanic,Bisexual,Yellow,Female,Latin,Masculine,No,Yes,23,No,Jewish,0,0
847,12198,Nigeria,Male,No,Black,Single,Mexico,Single,European,Heterosexual,Black,Male,Asian,Masculine,Yes,Yes,50,Yes,Buddhist,0,0
848,15393,Korea,Male,No,Hispanic,Single,US,Single,African,Homosexual,Yellow,Male,Asian,Feminine,Yes,Yes,29,No,Atheist,0,1
849,11831,Jordan,Female,No,White,Married,Mexico,Married,European,Bisexual,Brown,Female,Asian,Feminine,No,Yes,26,No,Atheist,1,0
850,10707,Canada,Male,No,White,Divorced,Canada,Married,Middle Eastern,Homosexual,Yellow,Male,Western,Feminine,No,No,56,No,Atheist,1,1
851,9823,Canada,Female,Yes,Asian,Single,South Korea,Divorced,Middle Eastern,Heterosexual,Yellow,Female,Asian,Masculine,Yes,No,60,No,Hindu,0,0
852,11242,UK,Male,Yes,Arab,Single,South Korea,Divorced,European,Heterosexual,White,Male,Latin,Feminine,Yes,Yes,65,Yes,Hindu,0,0
853,10471,Vietnam,Male,Yes,Black,Single,Canada,Married,European,Homosexual,Yellow,Male,Western,Masculine,Yes,No,60,No,Buddhist,0,0
854,16868,UK,Male,No,Black,Married,South Korea,Married,European,Heterosexual,Black,Male,Middle Eastern,Feminine,No,No,22,Yes,Christian,0,1
855,3207,Hong Kong,Male,No,Hispanic,Single,US,Married,European,Heterosexual,Brown,Male,African,Masculine,No,No,26,Yes,Christian,1,1
856,13881,US,Female,Yes,Arab,Single,Mexico,Divorced,African,Bisexual,Black,Female,Asian,Masculine,Yes,Yes,40,Yes,Christian,0,1
857,15801,Jordan,Female,No,Asian,Married,South Korea,Divorced,Middle Eastern,Bisexual,Brown,Female,Western,Feminine,Yes,Yes,25,Yes,Jewish,0,0
858,12235,Mexico,Female,No,Black,Married,Canada,Married,Hispanic,Heterosexual,Yellow,Female,Asian,Masculine,Yes,No,62,No,Buddhist,0,1
859,12810,UK,Male,Yes,White,Divorced,Canada,Married,European,Homosexual,Black,Male,Middle Eastern,Feminine,Yes,Yes,38,Yes,Atheist,0,1
860,14886,Brazil,Female,No,Hispanic,Divorced,South Korea,Married,Asian,Bisexual,Brown,Female,Latin,Feminine,No,No,54,Yes,Buddhist,1,0
861,13022,Nigeria,Female,No,Asian,Divorced,Canada,Divorced,Hispanic,Bisexual,Black,Female,Western,Masculine,No,No,60,Yes,Muslim,0,0
862,11742,Jordan,Female,No,Black,Single,China,Single,Middle Eastern,Homosexual,Brown,Female,Middle Eastern,Masculine,Yes,No,42,Yes,Hindu,0,0
863,10623,Jordan,Male,Yes,Hispanic,Married,Mexico,Married,Asian,Bisexual,Brown,Male,Middle Eastern,Masculine,No,No,23,No,Atheist,1,0
864,7668,Australia,Male,Yes,Black,Divorced,Mexico,Single,African,Heterosexual,Yellow,Male,Western,Feminine,No,No,60,No,Hindu,1,1
865,16815,US,Female,Yes,Hispanic,Divorced,US,Single,African,Heterosexual,Black,Female,Middle Eastern,Masculine,No,Yes,28,Yes,Jewish,0,1
866,11209,Australia,Female,No,Black,Divorced,Mexico,Single,African,Bisexual,Black,Female,Asian,Masculine,Yes,Yes,35,Yes,Atheist,0,0
867,12462,China,Male,No,Hispanic,Single,Canada,Married,Hispanic,Heterosexual,Yellow,Male,Latin,Feminine,Yes,Yes,57,Yes,Muslim,0,0
868,17049,Mexico,Male,Yes,Asian,Single,China,Divorced,Asian,Heterosexual,Black,Male,Western,Feminine,No,No,64,No,Atheist,0,0
869,10711,Korea,Female,Yes,Asian,Divorced,Canada,Married,Asian,Homosexual,Black,Female,African,Masculine,Yes,Yes,66,Yes,Jewish,0,1
870,4383,Jordan,Male,Yes,Arab,Single,China,Divorced,Middle Eastern,Heterosexual,Brown,Male,Western,Masculine,Yes,Yes,61,No,Buddhist,0,1
871,5764,Argentina,Male,Yes,Black,Divorced,Canada,Married,Asian,Homosexual,Brown,Male,Latin,Masculine,No,Yes,28,Yes,Muslim,1,0
872,3673,UK,Female,Yes,White,Divorced,South Korea,Single,Asian,Homosexual,Yellow,Female,Latin,Masculine,Yes,No,39,No,Hindu,1,1
873,4735,Taiwan,Female,Yes,Black,Married,Canada,Single,African,Bisexual,White,Female,Middle Eastern,Masculine,No,Yes,20,Yes,Buddhist,0,0
874,3539,Hong Kong,Male,Yes,Arab,Divorced,Mexico,Married,Middle Eastern,Heterosexual,Brown,Male,African,Feminine,Yes,Yes,65,Yes,Jewish,0,0
875,5208,South Korea,Male,Yes,Arab,Divorced,South Korea,Divorced,Hispanic,Homosexual,Yellow,Male,Asian,Masculine,Yes,No,27,No,Muslim,0,1
876,8965,India,Male,Yes,Black,Married,Canada,Single,Hispanic,Bisexual,White,Male,Western,Feminine,Yes,No,60,Yes,Atheist,0,0
877,10018,UK,Male,Yes,Arab,Married,US,Divorced,Middle Eastern,Bisexual,Black,Male,Asian,Masculine,Yes,Yes,68,No,Muslim,0,1
878,6564,Vietnam,Male,No,Black,Single,South Korea,Divorced,European,Homosexual,Black,Male,Asian,Feminine,No,No,35,No,Christian,1,0
879,17720,India,Female,No,Arab,Single,China,Married,Middle Eastern,Bisexual,Black,Female,Middle Eastern,Feminine,Yes,Yes,38,No,Atheist,1,1
880,2091,UK,Female,Yes,Black,Married,Canada,Single,Hispanic,Bisexual,White,Female,Latin,Feminine,No,No,56,No,Buddhist,0,0
881,9953,Taiwan,Male,Yes,Black,Single,US,Single,African,Homosexual,Yellow,Male,Middle Eastern,Feminine,No,Yes,24,Yes,Buddhist,1,1
882,16130,Hong Kong,Female,Yes,Arab,Single,Mexico,Divorced,European,Homosexual,Brown,Female,Latin,Feminine,No,Yes,48,Yes,Atheist,1,1
883,2710,Argentina,Male,No,Arab,Divorced,South Korea,Married,European,Bisexual,Brown,Male,Middle Eastern,Feminine,No,No,61,No,Atheist,0,1
884,9083,Argentina,Female,Yes,Black,Single,China,Divorced,Middle Eastern,Bisexual,Brown,Female,Middle Eastern,Feminine,No,Yes,41,No,Atheist,0,0
885,5521,Nigeria,Male,No,Asian,Married,US,Married,Asian,Bisexual,White,Male,Western,Feminine,Yes,Yes,33,No,Hindu,0,1
886,6882,South Korea,Male,No,Asian,Married,China,Single,European,Heterosexual,Black,Male,Western,Feminine,Yes,No,52,No,Christian,0,1
887,12610,Australia,Male,Yes,Arab,Married,Canada,Single,Hispanic,Homosexual,Yellow,Male,Asian,Masculine,Yes,Yes,60,No,Buddhist,1,0
888,2212,China,Female,Yes,White,Single,US,Married,African,Bisexual,White,Female,Western,Feminine,Yes,Yes,34,Yes,Hindu,1,1
889,1437,Vietnam,Female,No,Black,Married,Mexico,Married,Middle Eastern,Bisexual,White,Female,Western,Feminine,No,No,39,No,Atheist,0,0
890,5003,US,Female,Yes,White,Divorced,Mexico,Divorced,European,Heterosexual,Brown,Female,Western,Feminine,Yes,Yes,67,No,Hindu,0,0
891,6830,South Korea,Male,No,Black,Single,South Korea,Married,European,Bisexual,Brown,Male,Latin,Masculine,Yes,No,23,Yes,Christian,0,0
892,5954,Korea,Male,No,White,Single,Canada,Divorced,Middle Eastern,Bisexual,Yellow,Male,Western,Masculine,No,Yes,49,Yes,Atheist,1,1
893,13357,Korea,Female,Yes,Black,Divorced,South Korea,Divorced,African,Heterosexual,Black,Female,Asian,Feminine,No,Yes,32,Yes,Atheist,1,1
894,7864,Hong Kong,Female,No,Hispanic,Single,South Korea,Divorced,African,Bisexual,Brown,Female,Asian,Feminine,Yes,No,62,Yes,Atheist,1,1
895,10305,US,Male,No,Arab,Single,Mexico,Married,African,Bisexual,Yellow,Male,Asian,Feminine,Yes,No,20,No,Muslim,1,0
896,9545,US,Female,No,Asian,Divorced,Mexico,Single,European,Heterosexual,Black,Female,Latin,Feminine,Yes,No,19,No,Atheist,0,0
897,16522,Canada,Female,Yes,Arab,Single,US,Married,Middle Eastern,Bisexual,Black,Female,Western,Masculine,No,Yes,58,No,Hindu,0,1
898,4648,Brazil,Male,Yes,White,Married,China,Single,Asian,Bisexual,Black,Male,Western,Feminine,No,Yes,58,No,Jewish,1,1
899,11166,UK,Male,No,Arab,Married,China,Divorced,Asian,Heterosexual,White,Male,African,Masculine,No,Yes,34,Yes,Hindu,1,0
