id,transaction_amount,citizenship,sex,pregnancy,race,family_status,place_of_origin,marital_status,ethnic_origin,sexual_orientation,color,gender_identity,ancestry,gender_expression,disability,public_assistance,age,record_of_offenses,creed,marked,actual
761,18273,Taiwan,Female,0,Black,Married,Mexico,Single,Middle Eastern,Heterosexual,Black,Female,Western,Feminine,0,1,41,0,Atheist,1,0
762,12259,Brazil,Female,0,White,Divorced,South Korea,Divorced,Middle Eastern,Homosexual,Black,Female,Western,Masculine,0,0,30,1,Buddhist,1,0
763,13542,Jordan,Female,1,Arab,Single,Mexico,Married,Hispanic,Homosexual,White,Female,Middle Eastern,Masculine,1,0,34,1,Buddhist,0,1
764,1288,US,Male,1,Black,Married,Canada,Married,European,Heterosexual,Yellow,Male,Asian,Feminine,0,0,22,0,Atheist,0,1
765,8695,Hong Kong,Male,0,Asian,Divorced,Mexico,Single,Hispanic,Homosexual,Black,Male,Middle Eastern,Masculine,1,0,28,1,Hindu,0,1
766,12182,UK,Female,1,Hispanic,Married,Canada,Divorced,European,Bisexual,Black,Female,African,Feminine,0,0,49,1,Muslim,1,0
767,6200,Vietnam,Male,0,Arab,Divorced,US,Single,Hispanic,Homosexual,Yellow,Male,Asian,Feminine,1,1,33,1,Muslim,0,0
768,3325,China,Female,0,Arab,Single,South Korea,Divorced,European,Homosexual,Brown,Female,Middle Eastern,Masculine,1,1,53,1,Hindu,1,0
769,19024,Korea,Male,1,White,Single,US,Married,Middle Eastern,Homosexual,Yellow,Male,African,Masculine,0,1,31,0,Jewish,1,0
770,8736,US,Female,0,Arab,Divorced,China,Married,Asian,Heterosexual,Brown,Female,Latin,Feminine,0,1,30,0,Atheist,0,1
771,2642,South Korea,Male,0,Asian,Married,Canada,Married,Hispanic,Bisexual,Black,Male,Middle Eastern,Feminine,0,0,42,0,Atheist,1,0
772,12107,China,Male,1,Arab,Single,Canada,Single,African,Homosexual,Yellow,Male,Latin,Masculine,1,0,44,1,Jewish,0,1
773,7209,Canada,Female,0,Hispanic,Married,Canada,Married,Asian,Heterosexual,Brown,Female,Asian,Feminine,1,1,51,0,Buddhist,1,1
774,19882,South Korea,Male,0,Hispanic,Divorced,China,Single,European,Bisexual,Yellow,Male,African,Masculine,1,1,28,1,Muslim,1,0
775,17149,Brazil,Female,0,Asian,Single,South Korea,Married,Hispanic,Homosexual,Yellow,Female,Middle Eastern,Feminine,0,0,50,0,Christian,1,0
776,8872,UK,Female,0,Asian,Divorced,Canada,Single,Hispanic,Homosexual,Black,Female,Western,Feminine,0,0,61,1,Buddhist,1,1
777,5432,Mexico,Male,1,White,Married,China,Single,Asian,Bisexual,Black,Male,Latin,Masculine,0,0,59,1,Hindu,1,0
778,3508,Canada,Female,0,Hispanic,Divorced,Canada,Single,European,Heterosexual,Black,Female,Western,Feminine,1,1,57,0,Jewish,1,0
779,11036,Nigeria,Male,1,Arab,Married,China,Divorced,Middle Eastern,Heterosexual,Black,Male,Asian,Feminine,0,1,45,0,Hindu,0,1
780,4178,South Korea,Female,1,Hispanic,Divorced,South Korea,Divorced,African,Homosexual,Black,Female,Asian,Feminine,1,1,57,0,Atheist,0,1
781,12848,India,Male,1,Hispanic,Divorced,South Korea,Divorced,European,Homosexual,Brown,Male,Latin,Feminine,1,1,47,1,Jewish,0,1
782,3348,Nigeria,Male,1,White,Married,Canada,Divorced,European,Bisexual,Yellow,Male,African,Masculine,1,0,43,1,Muslim,0,1
783,13896,US,Male,1,Hispanic,Single,South Korea,Divorced,Hispanic,Heterosexual,Brown,Male,Western,Masculine,1,1,55,0,Atheist,0,0
784,15665,UK,Male,1,Asian,Married,China,Married,Hispanic,Bisexual,Black,Male,Western,Masculine,0,1,62,0,Atheist,0,0
785,18831,Taiwan,Female,1,Hispanic,Divorced,US,Married,European,Heterosexual,Brown,Female,Asian,Feminine,1,1,45,0,Buddhist,1,1
786,2038,Australia,Female,1,White,Single,Canada,Divorced,European,Bisexual,Black,Female,Latin,Masculine,0,0,36,0,Hindu,0,0
787,19764,China,Male,1,Asian,Single,China,Single,Asian,Heterosexual,White,Male,Western,Masculine,1,0,64,1,Jewish,0,0
788,7526,Hong Kong,Female,0,Hispanic,Divorced,Mexico,Married,African,Bisexual,Black,Female,Latin,Masculine,1,1,39,0,Christian,0,1
789,2091,Canada,Female,1,Hispanic,Divorced,US,Divorced,African,Bisexual,Black,Female,African,Masculine,1,1,28,1,Jewish,1,1
790,7788,Brazil,Female,0,Hispanic,Single,South Korea,Single,Hispanic,Bisexual,White,Female,Asian,Feminine,1,1,37,0,Atheist,0,0
791,2155,Canada,Male,1,Asian,Single,Mexico,Married,African,Homosexual,White,Male,Western,Masculine,1,0,20,0,Buddhist,1,1
792,12071,Jordan,Female,0,Black,Single,US,Divorced,African,Homosexual,Yellow,Female,Western,Feminine,1,1,68,1,Hindu,1,1
793,17361,Taiwan,Female,1,Arab,Divorced,Mexico,Divorced,African,Bisexual,Black,Female,African,Feminine,0,0,28,0,Hindu,0,1
794,13986,China,Female,0,Black,Married,Canada,Married,African,Bisexual,Black,Female,Asian,Feminine,1,1,38,0,Atheist,0,1
795,16607,South Korea,Female,1,Asian,Single,Mexico,Single,African,Bisexual,Yellow,Female,Middle Eastern,Feminine,0,1,47,1,Hindu,0,1
796,4274,South Korea,Male,1,Hispanic,Single,US,Divorced,Hispanic,Bisexual,Yellow,Male,African,Masculine,1,1,39,1,Jewish,1,1
797,19954,South Korea,Female,0,Black,Single,South Korea,Married,Asian,Homosexual,Yellow,Female,Latin,Feminine,1,0,53,0,Christian,0,1
798,1812,Mexico,Male,0,Black,Divorced,Mexico,Single,African,Homosexual,Yellow,Male,Middle Eastern,Feminine,1,1,68,0,Christian,0,1
799,17249,Australia,Male,0,Asian,Married,South Korea,Single,Hispanic,Homosexual,White,Male,Latin,Feminine,0,0,43,1,Jewish,0,1
800,6262,Korea,Female,0,Asian,Married,South Korea,Single,Hispanic,Heterosexual,Black,Female,Latin,Masculine,0,1,64,1,Christian,1,1
801,5453,Australia,Male,0,Arab,Single,Canada,Married,Hispanic,Homosexual,Brown,Male,African,Masculine,1,0,31,1,Jewish,1,1
802,15668,UK,Female,1,Hispanic,Divorced,Mexico,Divorced,Hispanic,Homosexual,Brown,Female,Latin,Feminine,0,0,49,1,Christian,1,1
803,15351,Australia,Female,0,Asian,Married,Mexico,Single,Asian,Heterosexual,Yellow,Female,Western,Masculine,1,0,42,0,Buddhist,1,1
804,16198,UK,Female,0,Black,Married,US,Single,Hispanic,Heterosexual,Brown,Female,Middle Eastern,Feminine,0,0,59,0,Hindu,0,1
805,14003,Mexico,Male,1,White,Single,China,Single,African,Homosexual,Black,Male,Middle Eastern,Feminine,0,1,44,0,Jewish,1,1
806,16476,Canada,Female,0,Black,Single,Canada,Single,Middle Eastern,Heterosexual,Black,Female,Western,Masculine,0,1,25,1,Jewish,1,0
807,13526,South Korea,Female,1,Black,Married,Canada,Single,Asian,Heterosexual,Black,Female,Middle Eastern,Masculine,0,1,49,0,Hindu,1,0
808,14658,India,Male,0,Hispanic,Single,China,Single,Asian,Bisexual,White,Male,Western,Masculine,1,0,57,0,Atheist,0,1
809,9019,US,Male,0,Hispanic,Single,Mexico,Married,European,Bisexual,Black,Male,Middle Eastern,Masculine,1,0,20,1,Jewish,0,1
810,9142,India,Male,0,Asian,Married,Mexico,Single,Middle Eastern,Bisexual,Brown,Male,Middle Eastern,Masculine,1,0,69,1,Jewish,0,1
811,7643,Korea,Male,0,Asian,Single,Mexico,Single,Hispanic,Homosexual,Brown,Male,Asian,Feminine,1,0,40,1,Christian,1,0
812,11368,Mexico,Female,0,Asian,Married,Mexico,Divorced,African,Bisexual,Brown,Female,Western,Feminine,1,1,32,0,Christian,0,0
813,4630,US,Female,0,Black,Single,China,Single,Middle Eastern,Heterosexual,Yellow,Female,Asian,Masculine,1,1,38,1,Buddhist,1,1
814,11475,Hong Kong,Female,1,Black,Divorced,Mexico,Divorced,Asian,Homosexual,Brown,Female,Latin,Feminine,0,0,60,1,Muslim,1,1
815,13332,South Korea,Male,1,White,Married,Canada,Married,Middle Eastern,Heterosexual,Yellow,Male,Middle Eastern,Masculine,1,1,42,1,Muslim,1,1
816,2429,Canada,Male,1,Arab,Divorced,Canada,Divorced,Asian,Heterosexual,White,Male,Middle Eastern,Feminine,1,1,64,1,Christian,0,0
817,10708,China,Female,0,Black,Divorced,China,Single,Hispanic,Heterosexual,Brown,Female,Western,Feminine,0,1,36,0,Buddhist,1,1
818,14378,Taiwan,Female,1,Black,Single,US,Married,Middle Eastern,Heterosexual,Yellow,Female,Western,Masculine,0,1,66,1,Hindu,0,1
819,11951,Hong Kong,Female,1,Asian,Divorced,Canada,Divorced,Asian,Bisexual,Yellow,Female,Latin,Feminine,1,0,57,0,Muslim,0,1
820,10554,Mexico,Female,1,Arab,Divorced,US,Single,Asian,Bisexual,Black,Female,Latin,Feminine,0,1,55,1,Jewish,1,1
821,13706,Vietnam,Female,1,Asian,Single,US,Single,Hispanic,Heterosexual,Black,Female,Middle Eastern,Masculine,0,1,31,0,Atheist,1,0
822,2581,Hong Kong,Female,0,Hispanic,Single,US,Divorced,Asian,Heterosexual,White,Female,Asian,Masculine,1,1,50,1,Atheist,1,1
823,6624,Jordan,Male,1,White,Single,South Korea,Single,European,Homosexual,Yellow,Male,African,Masculine,0,1,29,0,Christian,1,1
824,1859,Taiwan,Male,0,Arab,Divorced,US,Married,European,Heterosexual,Brown,Male,Western,Feminine,0,0,49,1,Christian,1,1
825,12371,Argentina,Male,0,Hispanic,Married,Mexico,Married,African,Bisexual,Brown,Male,Western,Feminine,1,1,46,0,Jewish,1,0
826,18561,South Korea,Female,0,Black,Married,South Korea,Divorced,Asian,Homosexual,White,Female,African,Masculine,1,0,66,0,Buddhist,0,1
827,5349,Canada,Female,0,Hispanic,Married,China,Married,European,Heterosexual,Black,Female,Western,Masculine,1,1,69,1,Jewish,0,1
828,12450,Brazil,Male,1,Asian,Divorced,South Korea,Single,Middle Eastern,Homosexual,Black,Male,Asian,Feminine,0,1,34,1,Hindu,1,1
829,17119,India,Male,0,Black,Married,Mexico,Married,Asian,Homosexual,Yellow,Male,Latin,Feminine,1,1,43,0,Jewish,1,1
830,12860,Argentina,Female,1,Hispanic,Divorced,US,Single,European,Heterosexual,Yellow,Female,Asian,Feminine,0,0,45,0,Hindu,1,1
831,9127,UK,Female,1,Hispanic,Divorced,Canada,Married,Asian,Homosexual,White,Female,Latin,Masculine,0,1,28,0,Hindu,1,1
832,1312,Mexico,Male,0,Asian,Married,US,Divorced,European,Heterosexual,White,Male,Western,Feminine,0,0,50,0,Hindu,1,1
833,15825,China,Male,1,Asian,Single,US,Single,Middle Eastern,Heterosexual,Black,Male,Latin,Feminine,0,0,25,0,Buddhist,1,1
834,19091,Mexico,Male,1,Hispanic,Divorced,South Korea,Married,African,Heterosexual,Yellow,Male,African,Feminine,1,0,64,1,Muslim,1,0
835,1550,Canada,Female,0,Asian,Married,South Korea,Married,Asian,Homosexual,Brown,Female,Latin,Masculine,0,0,53,0,Jewish,0,1
836,16493,China,Female,1,Arab,Divorced,China,Single,Asian,Homosexual,Black,Female,Latin,Feminine,0,1,25,0,Atheist,0,0
837,17580,Canada,Female,1,Arab,Divorced,South Korea,Divorced,Hispanic,Homosexual,White,Female,Western,Masculine,1,0,46,1,Buddhist,1,1
838,18594,Taiwan,Male,1,Asian,Married,South Korea,Married,African,Heterosexual,Brown,Male,African,Masculine,1,1,37,0,Christian,1,1
839,6796,Brazil,Female,0,Black,Divorced,Canada,Divorced,African,Homosexual,Black,Female,African,Feminine,1,1,31,0,Hindu,0,1
840,14867,Hong Kong,Male,0,White,Married,Mexico,Single,Middle Eastern,Heterosexual,Yellow,Male,Latin,Masculine,0,0,47,0,Hindu,1,1
841,6681,Jordan,Male,0,Black,Single,Canada,Married,Middle Eastern,Bisexual,Yellow,Male,African,Masculine,1,0,53,0,Atheist,1,1
842,3500,Canada,Male,1,Black,Single,US,Married,African,Heterosexual,Yellow,Male,Western,Feminine,0,0,50,0,Atheist,0,1
843,9885,Nigeria,Female,1,Black,Single,US,Single,African,Homosexual,Black,Female,African,Feminine,1,1,58,0,Hindu,1,1
844,4842,Mexico,Male,0,White,Single,China,Single,Middle Eastern,Heterosexual,Yellow,Male,Latin,Feminine,0,1,44,1,Muslim,1,0
845,12743,Taiwan,Female,1,Hispanic,Divorced,Canada,Married,Middle Eastern,Heterosexual,Yellow,Female,African,Feminine,0,1,52,0,Jewish,0,0
846,17873,Argentina,Male,0,White,Married,Mexico,Married,African,Heterosexual,Yellow,Male,African,Masculine,0,0,58,1,Buddhist,0,1
847,11339,Canada,Female,0,Arab,Single,South Korea,Divorced,European,Homosexual,Yellow,Female,Latin,Feminine,0,0,20,0,Muslim,0,0
848,19571,Nigeria,Female,1,Black,Married,Canada,Married,European,Homosexual,Yellow,Female,African,Masculine,1,1,50,1,Buddhist,0,0
849,12204,Argentina,Female,1,Black,Single,South Korea,Divorced,European,Homosexual,White,Female,Western,Masculine,1,1,33,1,Buddhist,1,1
850,18811,South Korea,Female,0,Black,Married,China,Married,African,Bisexual,White,Female,African,Feminine,1,1,64,1,Jewish,0,0
851,16106,Mexico,Female,0,Black,Single,Mexico,Single,African,Heterosexual,Yellow,Female,Western,Feminine,0,0,52,1,Hindu,0,0
852,19546,India,Male,1,White,Single,Mexico,Divorced,African,Homosexual,White,Male,Western,Masculine,1,0,56,0,Muslim,0,0
853,18057,UK,Female,0,Hispanic,Divorced,China,Single,European,Bisexual,Yellow,Female,Western,Feminine,1,0,64,1,Atheist,0,0
854,18605,Taiwan,Female,1,White,Married,Mexico,Single,Middle Eastern,Heterosexual,Yellow,Female,Western,Masculine,0,1,48,0,Christian,0,0
855,15394,India,Male,0,Arab,Married,Mexico,Married,Asian,Homosexual,Brown,Male,Latin,Feminine,1,1,67,1,Buddhist,0,1
856,15595,US,Female,1,White,Married,China,Married,African,Heterosexual,Yellow,Female,Western,Feminine,0,0,28,1,Buddhist,0,0
857,17863,Mexico,Female,0,White,Married,China,Single,African,Homosexual,Black,Female,Latin,Feminine,0,0,43,0,Muslim,1,1
858,9493,Jordan,Female,0,White,Married,Mexico,Divorced,Hispanic,Bisexual,White,Female,Latin,Masculine,0,1,28,0,Muslim,1,1
859,3363,UK,Female,1,Black,Married,Mexico,Single,Middle Eastern,Homosexual,Black,Female,Western,Feminine,0,0,53,1,Jewish,0,0
860,15329,Korea,Female,1,Asian,Divorced,Canada,Single,Asian,Bisexual,Black,Female,Middle Eastern,Masculine,1,0,67,1,Jewish,1,0
861,16983,Korea,Female,0,White,Divorced,Mexico,Single,Asian,Bisexual,Brown,Female,African,Feminine,1,1,61,0,Atheist,1,0
862,8628,Brazil,Male,0,White,Divorced,US,Married,European,Heterosexual,Brown,Male,Western,Feminine,0,1,27,1,Hindu,0,1
863,19080,Canada,Female,0,Asian,Divorced,China,Married,Middle Eastern,Bisexual,Brown,Female,Asian,Feminine,1,1,69,1,Buddhist,1,0
864,8439,Canada,Male,0,Asian,Married,Mexico,Married,European,Bisexual,Black,Male,Western,Feminine,1,1,61,1,Atheist,0,0
865,11520,UK,Female,0,White,Married,Mexico,Single,Middle Eastern,Bisexual,Black,Female,Asian,Masculine,0,1,29,1,Buddhist,1,1
866,7424,South Korea,Male,1,Black,Divorced,South Korea,Married,Middle Eastern,Homosexual,Black,Male,Asian,Masculine,0,0,59,0,Hindu,1,0
867,7661,Australia,Female,1,Hispanic,Divorced,South Korea,Married,African,Homosexual,Yellow,Female,African,Feminine,1,0,55,1,Christian,0,0
868,18011,Australia,Male,0,Asian,Married,Canada,Married,European,Homosexual,White,Male,Western,Feminine,0,1,33,0,Jewish,0,1
869,15083,South Korea,Male,0,Asian,Married,Mexico,Single,Middle Eastern,Heterosexual,Black,Male,African,Masculine,1,1,64,0,Hindu,1,0
870,12747,US,Male,1,Hispanic,Divorced,Canada,Divorced,African,Homosexual,Yellow,Male,Western,Masculine,0,1,41,1,Jewish,1,0
871,9573,UK,Male,0,Hispanic,Divorced,South Korea,Divorced,Middle Eastern,Heterosexual,White,Male,Middle Eastern,Masculine,1,1,28,1,Hindu,1,0
872,7179,Mexico,Female,1,Asian,Divorced,Canada,Single,European,Homosexual,Yellow,Female,Middle Eastern,Masculine,1,0,53,0,Jewish,1,1
873,16993,Australia,Female,1,White,Single,China,Single,African,Heterosexual,Yellow,Female,Latin,Masculine,1,1,37,1,Hindu,1,0
874,8008,Taiwan,Male,0,Arab,Divorced,China,Married,Middle Eastern,Bisexual,Black,Male,Asian,Masculine,1,0,46,0,Buddhist,1,1
875,19498,US,Female,1,Hispanic,Divorced,China,Married,African,Heterosexual,Yellow,Female,African,Masculine,1,1,63,1,Hindu,1,0
876,7204,UK,Female,1,White,Married,South Korea,Divorced,Middle Eastern,Bisexual,Black,Female,Asian,Masculine,1,1,29,1,Muslim,1,1
877,15110,Vietnam,Male,1,White,Divorced,South Korea,Divorced,Hispanic,Homosexual,Black,Male,Western,Feminine,0,0,35,0,Muslim,0,1
878,18007,UK,Female,1,White,Single,China,Divorced,Asian,Homosexual,White,Female,Asian,Masculine,0,0,45,0,Muslim,0,1
879,14335,Korea,Male,0,Asian,Single,Canada,Married,Asian,Homosexual,White,Male,Western,Feminine,0,1,33,1,Hindu,0,0
880,13560,India,Male,1,Asian,Married,Canada,Divorced,Hispanic,Homosexual,White,Male,Asian,Masculine,1,1,43,0,Muslim,1,0
881,10772,China,Female,1,Arab,Married,Mexico,Single,Middle Eastern,Heterosexual,White,Female,Latin,Feminine,0,0,45,0,Jewish,1,0
882,16984,Korea,Female,0,Asian,Married,Canada,Divorced,Hispanic,Bisexual,Brown,Female,Latin,Masculine,1,0,46,1,Buddhist,0,0
883,2645,Vietnam,Female,1,Black,Divorced,China,Divorced,Middle Eastern,Heterosexual,White,Female,Middle Eastern,Masculine,1,1,21,0,Buddhist,0,0
884,8941,Taiwan,Male,0,Asian,Divorced,Canada,Single,Hispanic,Homosexual,White,Male,Latin,Masculine,1,0,44,0,Atheist,1,1
885,11134,Brazil,Female,0,Black,Single,US,Divorced,European,Homosexual,Yellow,Female,Asian,Feminine,0,1,39,1,Hindu,1,0
886,4202,Mexico,Male,1,White,Married,China,Married,Middle Eastern,Homosexual,Black,Male,Western,Masculine,1,1,37,1,Buddhist,0,0
887,13383,Canada,Female,1,Arab,Married,Canada,Married,Hispanic,Bisexual,Brown,Female,Latin,Feminine,0,1,43,0,Atheist,0,0
888,10205,Australia,Male,1,White,Married,South Korea,Single,Hispanic,Heterosexual,White,Male,Asian,Feminine,0,1,37,0,Christian,0,1
889,15685,Mexico,Male,1,Hispanic,Single,US,Divorced,Middle Eastern,Heterosexual,Yellow,Male,Middle Eastern,Feminine,0,1,23,1,Atheist,0,1
890,12972,Brazil,Male,1,Asian,Single,South Korea,Single,Hispanic,Homosexual,Yellow,Male,Middle Eastern,Masculine,0,0,39,1,Buddhist,1,1
891,19303,US,Female,1,Arab,Divorced,US,Single,African,Homosexual,Brown,Female,African,Masculine,1,1,23,0,Christian,1,1
892,17065,UK,Female,1,Black,Married,Mexico,Married,Asian,Heterosexual,Black,Female,Asian,Feminine,0,0,35,0,Hindu,1,1
893,1633,UK,Female,0,White,Single,Mexico,Divorced,Middle Eastern,Bisexual,Yellow,Female,African,Feminine,1,1,51,1,Muslim,0,1
894,8035,South Korea,Female,1,Asian,Divorced,China,Single,Middle Eastern,Homosexual,Brown,Female,African,Masculine,0,1,27,0,Christian,0,1
895,3055,Korea,Male,0,Hispanic,Divorced,US,Single,Asian,Bisexual,Yellow,Male,Western,Feminine,0,0,66,1,Jewish,1,1
896,15256,Mexico,Male,1,Asian,Single,Canada,Married,African,Heterosexual,Yellow,Male,Middle Eastern,Feminine,0,0,58,0,Muslim,1,1
897,14563,Hong Kong,Male,1,White,Single,Canada,Divorced,European,Heterosexual,Black,Male,Latin,Masculine,0,0,46,0,Hindu,0,1
898,12950,Korea,Male,1,Arab,Married,China,Married,African,Homosexual,Black,Male,Latin,Feminine,1,0,26,0,Muslim,1,1
899,18009,Canada,Female,1,Black,Divorced,China,Married,Middle Eastern,Homosexual,Brown,Female,African,Feminine,1,0,55,0,Jewish,1,0
900,13737,Jordan,Male,0,Black,Single,US,Single,Middle Eastern,Heterosexual,Yellow,Male,Asian,Masculine,1,0,22,1,Atheist,1,0
901,19234,China,Female,0,White,Married,US,Single,Asian,Bisexual,Brown,Female,Western,Feminine,1,1,55,1,Muslim,1,1
902,11497,Australia,Female,0,Black,Divorced,China,Divorced,African,Homosexual,Yellow,Female,Asian,Feminine,1,0,66,1,Christian,0,1
903,11453,Argentina,Male,0,Black,Married,Mexico,Divorced,African,Bisexual,White,Male,Western,Masculine,0,1,44,0,Muslim,0,0
904,15100,India,Female,0,White,Divorced,US,Single,European,Bisexual,Brown,Female,Latin,Masculine,0,1,35,1,Christian,1,1
905,13672,Argentina,Female,1,Asian,Divorced,South Korea,Single,European,Heterosexual,White,Female,Asian,Feminine,1,1,46,0,Atheist,1,0
906,18098,Jordan,Male,1,Hispanic,Single,US,Single,European,Heterosexual,Yellow,Male,Latin,Masculine,0,1,31,0,Muslim,1,0
907,5241,US,Male,1,White,Married,US,Married,African,Bisexual,Brown,Male,Latin,Masculine,1,0,26,0,Buddhist,0,1
908,19103,Jordan,Female,0,Black,Single,US,Married,Hispanic,Heterosexual,Yellow,Female,Asian,Feminine,1,0,32,1,Muslim,0,0
909,6505,Vietnam,Female,1,Black,Single,Mexico,Married,African,Homosexual,Black,Female,Asian,Masculine,0,1,44,1,Atheist,1,0
910,17933,Brazil,Female,0,Arab,Married,China,Single,Asian,Homosexual,Black,Female,Latin,Feminine,1,1,24,1,Jewish,0,0
911,8927,Vietnam,Male,0,White,Single,Mexico,Single,Hispanic,Homosexual,Black,Male,African,Masculine,1,0,33,0,Christian,1,0
912,2588,Taiwan,Male,0,White,Married,Mexico,Divorced,European,Homosexual,White,Male,Latin,Masculine,1,1,47,0,Buddhist,1,0
913,11523,Hong Kong,Male,0,Hispanic,Single,Mexico,Single,African,Heterosexual,Black,Male,Latin,Masculine,0,0,54,0,Atheist,1,0
914,3226,UK,Male,0,White,Single,Canada,Single,African,Homosexual,Yellow,Male,Latin,Feminine,0,0,29,1,Hindu,0,1
915,3026,Australia,Female,0,Black,Married,Mexico,Married,African,Bisexual,White,Female,Middle Eastern,Feminine,1,0,50,0,Atheist,1,1
916,4326,Vietnam,Male,1,Hispanic,Divorced,South Korea,Married,African,Homosexual,Black,Male,Asian,Masculine,1,0,66,0,Christian,0,1
917,1716,Nigeria,Male,0,Arab,Divorced,Canada,Single,Hispanic,Heterosexual,Brown,Male,Western,Masculine,1,0,59,0,Buddhist,1,1
918,17844,Canada,Female,0,White,Single,US,Divorced,Asian,Heterosexual,Black,Female,Asian,Feminine,1,0,61,0,Buddhist,0,1
919,8241,Hong Kong,Female,0,Asian,Single,Canada,Married,African,Bisexual,Black,Female,African,Masculine,0,0,54,1,Christian,1,0
920,18142,Vietnam,Female,0,White,Married,China,Married,Asian,Homosexual,Yellow,Female,Asian,Masculine,1,1,40,0,Christian,0,1
921,7528,Australia,Male,1,Arab,Divorced,China,Single,Middle Eastern,Homosexual,Black,Male,African,Masculine,1,1,64,0,Buddhist,1,0
922,1320,Jordan,Male,1,Arab,Single,Canada,Divorced,Asian,Homosexual,Brown,Male,Middle Eastern,Feminine,1,1,32,0,Muslim,0,0
923,3691,Brazil,Female,1,Hispanic,Married,South Korea,Single,Asian,Homosexual,Yellow,Female,Asian,Masculine,0,0,51,1,Jewish,1,0
924,15883,Nigeria,Male,0,Arab,Divorced,Canada,Single,Hispanic,Bisexual,Yellow,Male,Middle Eastern,Feminine,0,1,50,1,Jewish,1,1
925,8818,South Korea,Female,1,Hispanic,Married,South Korea,Divorced,African,Homosexual,Yellow,Female,Western,Feminine,0,0,47,1,Atheist,1,0
926,14990,Argentina,Male,1,White,Single,China,Divorced,Hispanic,Homosexual,White,Male,Middle Eastern,Feminine,0,0,41,1,Jewish,1,0
927,11408,South Korea,Male,0,White,Divorced,US,Single,Hispanic,Heterosexual,Yellow,Male,Middle Eastern,Masculine,1,0,56,0,Christian,1,0
928,7828,Argentina,Female,0,Hispanic,Single,US,Divorced,Hispanic,Heterosexual,Brown,Female,African,Masculine,1,1,20,1,Christian,1,0
929,6674,Hong Kong,Female,0,Black,Divorced,US,Divorced,Asian,Heterosexual,Black,Female,Asian,Masculine,1,0,35,1,Jewish,0,0
930,9818,Jordan,Male,1,Black,Single,Canada,Married,Asian,Bisexual,Brown,Male,Asian,Masculine,1,1,36,1,Muslim,1,1
931,10346,India,Male,0,Asian,Divorced,China,Married,Hispanic,Bisexual,Yellow,Male,Latin,Feminine,1,0,63,0,Buddhist,1,1
932,13764,Mexico,Male,1,Black,Single,US,Married,Hispanic,Bisexual,Black,Male,Latin,Masculine,0,0,51,1,Muslim,1,1
933,14341,Nigeria,Female,1,White,Single,South Korea,Married,African,Heterosexual,Yellow,Female,Latin,Masculine,0,1,34,0,Muslim,1,1
934,13828,Mexico,Female,0,Arab,Married,Mexico,Divorced,African,Homosexual,Yellow,Female,Middle Eastern,Feminine,1,1,21,0,Buddhist,1,1
935,5267,Nigeria,Male,1,Asian,Married,US,Married,African,Bisexual,Brown,Male,African,Feminine,0,1,56,1,Hindu,1,0
936,4791,Nigeria,Male,1,Hispanic,Divorced,Mexico,Single,Asian,Homosexual,Brown,Male,Western,Masculine,0,0,22,0,Jewish,0,1
937,10644,South Korea,Female,1,Asian,Divorced,US,Single,Middle Eastern,Bisexual,White,Female,Asian,Feminine,0,1,40,1,Hindu,1,0
938,7067,Jordan,Male,1,Arab,Single,China,Married,European,Heterosexual,Black,Male,Middle Eastern,Feminine,1,0,28,0,Hindu,0,1
939,9959,US,Male,1,Asian,Married,US,Married,African,Bisexual,Brown,Male,Western,Feminine,0,0,23,0,Hindu,0,1
940,17915,Brazil,Female,1,White,Single,Mexico,Married,African,Heterosexual,Yellow,Female,Western,Masculine,0,1,25,1,Muslim,1,0
941,16768,South Korea,Female,1,White,Divorced,China,Married,European,Bisexual,White,Female,Middle Eastern,Masculine,0,0,55,0,Buddhist,1,0
942,14857,Hong Kong,Female,0,White,Single,South Korea,Married,European,Heterosexual,Yellow,Female,Middle Eastern,Masculine,0,1,38,1,Muslim,1,0
943,9734,Mexico,Male,1,Asian,Married,China,Single,Middle Eastern,Bisexual,White,Male,Latin,Masculine,1,1,66,1,Jewish,1,0
944,15168,Jordan,Female,0,Black,Divorced,Mexico,Married,African,Bisexual,Black,Female,Latin,Feminine,1,1,56,0,Jewish,1,0
945,14880,UK,Female,0,Hispanic,Married,Mexico,Divorced,African,Bisexual,Black,Female,Middle Eastern,Masculine,0,1,35,0,Hindu,1,0
946,1729,Nigeria,Female,1,Asian,Divorced,South Korea,Divorced,Asian,Bisexual,Yellow,Female,Middle Eastern,Masculine,1,0,34,0,Hindu,1,0
947,9845,Vietnam,Female,1,Black,Single,Mexico,Single,Middle Eastern,Bisexual,White,Female,Middle Eastern,Masculine,1,1,36,0,Buddhist,0,1
948,9461,US,Female,1,Hispanic,Single,Canada,Single,Asian,Homosexual,Yellow,Female,Asian,Masculine,0,1,37,1,Hindu,0,0
949,2983,Vietnam,Male,0,White,Single,China,Single,Middle Eastern,Bisexual,White,Male,Latin,Feminine,1,0,62,1,Jewish,0,1
950,4192,Canada,Female,0,Hispanic,Divorced,Mexico,Divorced,Hispanic,Heterosexual,Yellow,Female,Latin,Feminine,0,0,37,1,Muslim,0,1
951,7403,Nigeria,Male,1,White,Divorced,South Korea,Single,Middle Eastern,Heterosexual,Black,Male,Latin,Feminine,0,0,27,1,Jewish,1,0
